id sitename lat long state altitude type age age_old bacon_depth ASH BEECH BIRCH ELM HEMLOCK MAPLE OAK OTHER.CONIFER OTHER.HARDWOOD PINE SPRUCE TAMARACK
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 5081.56056418939 4327 660 0 0 3 2 0 3 60 1 13 17 2 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 5217.85849969575 4441 670 1 0 13 6 0 0 43 0 15 23 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 5498.81058487352 4669 690 2 0 3 5 0 0 44 0 15 17 1 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 5636.18382241599 4783 700 1 0 5 1 0 1 34 0 13 20 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 5843.81183451828 4954 715 4 0 4 7 0 1 30 0 20 15 3 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 6048.87725453307 5125 730 2 0 3 10 0 1 40 0 40 21 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 6324.54966321411 5353 750 4 0 5 4 0 0 31 0 18 21 1 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 6603.14483820024 5581 770 6 0 7 7 0 3 23 0 23 17 1 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 6875.6452229284 5809 790 5 0 5 6 0 0 31 0 18 22 1 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 7011.47338330172 5923 800 1 0 8 9 0 2 28 0 17 13 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 7263.12590339987 6169 815 2 0 7 3 0 0 47 1 17 21 1 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 7576.66950765677 6452 830 4 0 8 6 0 0 43 0 14 17 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 7991.7021875527 6830 850 3 0 1 9 0 1 20 0 18 18 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 8401.92565572321 7208 870 2 0 6 4 0 2 49 0 22 13 2 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 8808.88879945086 7586 890 2 0 5 6 0 1 34 0 10 12 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 9008.90164010125 7776 900 1 0 6 8 0 0 57 1 30 51 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 9218.60132662772 7964 910 3 0 8 7 0 1 20 0 22 70 2 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 9320.90945368028 8059 915 1 0 6 1 0 0 9 1 12 38 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 9524.63087369304 8248 925 5 0 4 6 0 0 18 0 15 65 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 9629.84756350055 8342 930 2 0 5 13 0 0 19 0 25 83 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 9841.97687153567 8532 940 1 0 24 10 0 0 21 0 40 129 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 10045.4220776374 8720 950 5 0 9 19 0 0 11 0 51 37 0 2
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 10253.4486809041 8910 960 3 0 15 5 0 0 10 0 21 104 0 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 10462.954595284 9098 970 6 0 8 19 0 0 7 1 25 107 3 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 10672.312807137 9288 980 3 0 9 21 0 0 8 0 26 107 1 0
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 10874.7904257629 9476 990 3 0 63 39 0 0 25 0 70 142 6 1
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 11084.4651449146 9666 1000 1 0 29 18 0 1 13 0 18 154 5 1
275 BillysLake 46.283333 -94.583333 minnesota 383 Bacon 11393.0063079075 9949 1015 14 0 72 15 0 0 20 0 59 40 58 2
280 BlandinPond 47.133333 -93.666667 minnesota 468 Bacon -29.1367984358919 -28 1 15 0 147 13 0 5 29 1.5 94 54.5 3 1
280 BlandinPond 47.133333 -93.666667 minnesota 468 Bacon 27.4192230014262 57 21 9 0 137 5 0 8 10 5 50 75.5 4.5 3
280 BlandinPond 47.133333 -93.666667 minnesota 468 Bacon 82.4059786724528 143 41 4 0 111 10 0 4 33 1.5 44 195 2.5 3
280 BlandinPond 47.133333 -93.666667 minnesota 468 Bacon 137.86863543128 228 61 5 0 153 1 0 5 14 7.5 47 228.5 7 2
280 BlandinPond 47.133333 -93.666667 minnesota 468 Bacon 193.331292190108 313 81 3 0 137 4 1 4 11 3.5 19 190.5 9.5 6
280 BlandinPond 47.133333 -93.666667 minnesota 468 Bacon 248.793948948935 398 101 1 0 92 4 0 1 15 3.5 20 197.5 5.5 1
280 BlandinPond 47.133333 -93.666667 minnesota 468 Bacon 304.256605707763 483 121 1 0 106 6 0 4 8 3 31 240 3 0
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon -26.9335643294084 -20 1 11 1 49 26 1 16 156 0.5 93 83.5 4.5 0.5
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon -26.9335643294084 -20 1 7 0 32 22 0 7 121 0 49 72 0 0
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon -0.71683292364251 74 10 14 0 51 16 1 7.5 192 0 70 96.5 0 2
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 13.4740954734418 126 15 5 0 41 7 2 1 149 0 56 91 0.5 3.5
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 28.5536278153602 178 20 4 0 21 6 0 2 94 0 31 75 0 0
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 59.0452444603423 282 30 3 0 33 4 1 1 153 1 67.5 84.5 2.5 1.5
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 89.1120890629516 386 40 5 0 36 7 0 3 106 0 38 110 0 0
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 117.098679075244 490 50 4 0 19 4 0 1 107 0 49 81.5 1 1
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 145.085269087536 594 60 1 0 29 10 0 5 105 0 55 73 0 0
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 201.058449112121 802 80 8 0 63 21 0.5 4 243 2 139 122.5 3 3
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 257.031629136705 1010 100 3 0 15 8 0 1 105 0 55 64 2 1
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 285.018219148997 1114 110 5 0 18 5 1 4 95 1.5 56 68.5 1 0
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 313.00480916129 1218 120 2 0 8 4 0 0 32 0 19 31 0 0
10973 BlomfordLake 45.4935 -93.1545 minnesota 291 Bacon 340.991399173582 1322 130 3 0 24 5 0 4 123 0.5 48 70.5 2 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 16.882847760598 0 0 4 0 2 3 0 7 48 6 35 35 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 73.7207994512826 153 11 1 0 2 5 0 6 68 4 23 43 1 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 1098.62997991854 1227 31 0 0 5 0 0 3 76 1 26 36 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 1765.98491211964 1764 41 2 0 6 1 0 4 98 4 27 82 2 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 2415.19871329236 2301 51 1 0 1 1 0 2 31 4 21 60 2 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 2877.35930432591 2677 58 2 0 1 2 0 3 54 7 17 65 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 3344.07108510441 3053 65 0 0 3 2 0 4 52 3 17 60 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 4223.66945966972 3805 79 3 0 0 0 0 9 44 3 20 67 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 4649.49059801176 4181 86 2 0 2 7 0 5 49 0 28 50 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 4920.88956995892 4389 93 2 0 0 10 0 8 61 5 23 45 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 5239.24877010921 4674 104 5 0 0 5 0 6 114 2 13 95 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 5909.67299579254 5268 127 2 0 0 5 0 3 76 7 6 60 2 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 6253.7060898217 5578 139 0 0 0 15 0 10 45 6 15 43 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 6479.49188410628 5785 147 0 0 0 12 0 5 48 4 14 35 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 6709.91073727611 5991 155 2 0 2 6 0 4 50 2 14 52 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 6940.67863334912 6198 163 0 0 0 0 0 8 62 4 20 37 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 7169.05068058627 6404 171 1 0 2 24 0 18 106 4 36 52 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 7393.67159029203 6611 179 2 0 0 18 0 6 60 10 13 52 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 7624.50425363717 6818 187 0 0 1 23 0 6 77 7 25 92 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 7852.86757273783 7024 195 2 0 0 7 0 0 16 6 15 80 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 8024.04947647385 7179 201 0 0 0 10 0 6 20 6 5 70 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 8205.36494848821 7335 207 0 0 2 6 0 4 40 2 13 65 2 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 8430.80854410717 7563 213 0 0 0 0 0 0 20 2 13 68 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 8739.29674560029 7829 220 2 0 2 51 0 8 101 15 162 188 4 8
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 9097.87275287653 8134 228 3 0 0 3 0 1 20 5 8 62 0 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 9447.79971020343 8438 236 0 0 0 0 0 8 35 10 7 70 4 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 9757.01227685928 8704 243 2 0 0 2 0 10 31 7 11 62 6 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 10062.8533777216 8971 250 2 0 3 5 0 1 44 6 12 55 5 0
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 10328.7818079753 9199 256 6 0 5 4 0 0 35 10 10 58 8 2
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 10594.346587348 9427 262 6 0 2 3 0 0 21 8 16 51 22 10
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 10772.523035616 9580 266 2 0 10 3 0 0 7 4 4 28 163 22
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 10950.7400558016 9670 271 1 0 6 0 0 0 2 0 0 18 158 12
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 11069.4118236703 9760 276 2 0 6 0 0 0 0 0 5 12 199 7
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 11188.0806337764 9851 281 2 0 8 1 0 0 0 0 0 8 187 8
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 11548.7489771133 10122 296 3 0 14 5 0 0 3 2 7 7 276 8
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 11621.5515454338 10177 299 1 0 17 0 0 0 2 0 1 12 289 9
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 11670.0110823146 10213 301 0 0 8 0 0 0 3 2 0 9 204 10
287 BlueMoundsCreek 43.083333 -89.866667 wisconsin 335 Bacon 11813.022708105 10322 307 4 0 12 0 0 0 0 0 4 6 237 9
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon -11.3790927069869 -9 1 4 0 70 5 1 2 27 4 18 199 8 2
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 21.1416505871373 42 10 4 0 61 2 1 1 14 2 19 222 4 6
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 57.4800731097357 98 20 2 0 77 3 0 1 16 5 30 221 12 4
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 89.2772727709639 155 30 4 0 74 5 1 1 15 5 20 188 13 5
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 121.074472432192 212 40 0 0 84 1 1 1 11 10 20 320 10 9
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 152.87167209342 268 50 1 0 55 1 0 0 14 10 13 216 5 2
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 184.668871754649 325 60 1 0 108 4 1 6 24 7 37 373 8 7
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 216.466071415877 382 70 1 0 35 0 1 2 14 7 19 218 4 1
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 248.263271077105 438 80 0 0 39 0 0 0 6 3 6 246 4 8
296 BobLake 46.633611 -92.614722 minnesota 379 Bacon 280.060470738333 495 90 4 0 58 3 0 2 12 5 20 244 10 6
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon -22.2095818561438 -10 1 4 0 49 6 0 2 31 3 28 181 8 4
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon -2.71826136691534 15 10 3 0 52 7 0 1 16 2 31 238 6 11
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 19.2076724165066 44 20 2 0 59 7 0 2 21 3 27 235 4 12
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 41.305099332481 72 30 1 0 49 2 0 2 32 3 23 174 5 11
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 63.934007540843 100 40 2 0 62 4 0 2 16 2 29 202 7 12
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 86.1017959743838 222 50 1 0 34 2 0 3 12 3 19 233 7 7
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 108.709291833013 345 60 1 0 46 2 0 1 16 1 24 257 17 8
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 131.890516446484 467 70 1 0 32 1 0 0 20 2 26 260 7 10
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 513.906328809189 834 100 2 0 79 5 0 1 19 1 36 152 3 9
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 809.792399672146 1079 120 4 0 62 5 0 4 25 2 41 169 3 9
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 1110.09726653489 1323 140 1 0 37 6 0 1 19 2 29 190 8 7
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 1408.11236004655 1568 160 3 0 44 2 0 1 13 0 13 219 0 9
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 1702.73663366506 1813 180 3 0 61 7 0 2 19 1 33 161 4 4
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 1987.98036582377 2057 200 6 0 50 6 0 2 51 0 22 156 2 6
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 2134.66616189134 2180 210 5 0 71 13 0 2 60 1 36 108 1 5
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 2281.78975829313 2302 220 4 0 112 7 0 3 48 0 56 93 0 3
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 2575.04629679086 2546 240 11 0 103 6 0 3 65 0 68 57 2 3
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 2719.47211785249 2669 250 7 0 98 17 0 2 63 0 66 65 3 2
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 2851.18382249377 2767 260 12 0 100 12 0 0 51 0 64 27 2 2
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 3076.489784875 2916 280 18 0 96 4 0 4 62 0 68 18 2 1
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 3303.29531878144 3065 300 13 0 85 5 0 1 74 2 102 19 0 2
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 3530.00354411662 3214 320 4 0 62 15 0 3 87 1 98 38 2 1
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 3757.74778274041 3364 340 11 0 116 8 0 4 63 0 87 7 1 1
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 3983.39290649897 3513 360 9 0 180 7 0 1 119 1 128 27 2 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 4207.35344290553 3662 380 10 0 293 11 0 0 122 1 86 26 1 1
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 4431.11645738633 3811 400 14 0 156 11 0 1 155 0 63 40 2 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 4543.59176158157 3885 410 2 0 64 7 0 1 136 0 56 46 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 4664.58958722898 3993 420 19 0 68 11 0 3 220 0 97 114 1 1
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 4993.77683499823 4305 440 5 0 86 9 0 2 231 0 81 69 3 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 5324.86145371974 4618 460 2 0 15 2 0 0 79 0 37 52 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 5655.33719803031 4931 480 3 0 18 4 0 0 91 0 24 23 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 5986.97395701913 5244 500 3 0 22 6 0 0 81 0 33 39 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 6320.10348445494 5557 520 4 0 7 5 0 0 114 0 25 14 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 6651.36325365302 5870 540 3 0 9 1 0 0 71 0 34 21 1 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 6989.74249234741 6182 560 2 0 7 7 0 0 103 0 23 22 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 7329.56327200919 6495 580 1 0 2 4 0 1 65 0 53 17 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 7662.55537878284 6808 600 2 0 7 5 0 1 87 0 10 23 1 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 7990.639055394 7121 620 7 0 11 9 0 2 96 0 32 32 1 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 8316.609130869 7434 640 4 0 9 2 0 0 83 0 20 40 2 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 8651.63354304468 7747 660 3 0 12 3 0 0 50 0 17 58 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 8988.06077978413 8060 680 2 0 9 2 0 0 35 0 33 36 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 9318.89794993566 8372 700 2 0 25 13 0 1 34 0 27 60 0 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 9482.13748339487 8529 710 4 0 19 7 0 1 11 0 32 85 2 0
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 9642.41447059742 8718 720 4 0 22 15 0 0 14 0 23 218 2 1
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 9962.96844500254 9112 740 2 0 57 16 0 0 11 1 19 226 5 2
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 10283.5224194077 9507 760 6 0 56 30 0 1 17 3 22 245 8 2
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 10604.0763938128 9901 780 6 0 84 12 0 2 20 3 14 176 38 2
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 10764.3533810153 10099 790 13 0 29 16 0 5 14 1 59 18 103 5
298 BogDPond 47.1775 -95.162675 minnesota 460 Bacon 10924.6303682179 10296 800 22 0 24 15 0 3 16 1 57 19 116 10
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon -12.5444406485511 -13 1 10 0 12 84 1 14 203 0 91 44 1 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 8.93616464102204 6 10 9 0 8 48 0 8 166 1 71 24 2 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 32.3141107253507 27 20 21 0 12 70 1 16 162 0 88 38 2 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 56.1960048323547 48 30 11 0 8 46 0 12 152 1 70 27 1 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 79.7366300843186 69 40 1 0 12 38 1 12 140 0 64 33 2 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 103.374805191553 90 50 5 0 6 55 2 23 140 0 89 39 4 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 126.194748641904 133 60 15 0 11 49 2 23 136 0 99 18 0 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 148.256452562484 200 70 12 0 9 54 0 11 127 0 88 21 1 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 170.318156483064 267 80 8 0 10 42 0 8 124 0 108 20 0 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 192.379860403644 333 90 5 0 16 29 2 4 161 0 97 21 0 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 214.441564324224 400 100 5 0 8 26 1 2 179 0 77 15 3 0
305 BossuotLake 44.296475 -93.73571 minnesota 310 Bacon 236.503268244805 467 110 8 0 19 28 0 1 224 0 75 49 3 0
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon -30.9641392819802 -31 0.75 2 2 25 1 5 1 12 1 7 152 3 0
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon -29.8203662724215 -31 1.25 0 0 35 3 7 3 14 1 16 157 2 0
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon -26.3890472437456 -27 2.75 2 0 30 5 6 3 13 3 11 175 3 0
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon -17.7125602085202 -18 5.25 1 0 34 4 6 1 13 2 13 153 5 2
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon -10.8421785900401 -11 6.75 1 0 37 2 8 1 14 2 6 172 4 0
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon -5.2837144455983 -5 7.75 1 1 41 4 3 1 14 2 9 155 1 0
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon 3.56446180174652 5 9.25 0 0 46 3 6 1 14 1 7 166 6 2
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon 18.7652303360869 20 11.25 0 1 37 4 5 2 18 1 9 143 1 0
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon 50.3877139512627 54 14.25 2 0 41 3 9 0 13 1 6 157 3 2
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon 61.5822774012804 66 15.25 0 1 38 2 7 2 9 0 8 173 3 1
313 BrownLake(US:Wisconsin) 45.783333 -89.483333 wisconsin 488 Bacon 76.9052672717902 80 16.75 2 1 55 2 14 3 10 2 12 197 3 1
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon -22.3141761173043 -22 15.5 3 0 18 61 0 2 116 0 23 33 1 0
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 9.73493733292075 13 39.5 12 0 19 34 0 12 117 0 51 34 2 1
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 18.9478339094874 23 43.5 4 0 11 29 0 7 111 0 34 36 1 0
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 28.914770553215 33 47.5 8 0 24 31 4 6 110 0 30 33 1 0
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 39.5794250394903 46 51.5 2 0 26 23 2 7 94 0 52 46 3 0
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 51.3059851215984 63 55.5 6 0 17 19 0 9 98 0 50 28 3 0
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 64.609473940453 85 59.5 5 0 13 14 0 26 110 0 54 45 3 1
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 75.3071831527178 110 63.5 5 0 19 19 0 21 92 1 62 57 6 1
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 102.12613803423 133 67.5 5 0 12 24 1 15 107 0 74 47 4 2
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 276.56026335822 199 79.5 5 0 18 23 4 11 142 1 62 65 1 2
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 541.224251495727 298 97.5 5 0 10 14 0 6 182 0 45 67 1 1
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 600.03847108184 320 101.5 4 0 13 8 0 3 164 0 44 45 0 1
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 1099.9593375638 507 135.5 4 0 10 12 0 1 159 0 33 53.5 0 0
314 BrownsBay,LakeMinnetonka 44.95769 -93.545105 minnesota 300 Bacon 1305.80910611519 584 149.5 3 0 13 13 3 5 142 0 35 77 1 0
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon -2.63088550383955 17 5 0 0 30 4 0 1 5 2 17 194 22 2
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 13.1427996299013 59 10 3 0 36 1 0 1 7 2 24 294 24 4
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 29.2986069958172 100 15 2 0 36 1 1 2 10 4 33 175 19 6
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 38.6759914718211 125 18 0 0 24 0 0 0 0 0 19 123 8 3
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 41.8017862971557 133 19 1 0 19 0 1 0 2 2 22 118 9 1
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 44.9275811224903 142 20 0 0 25 4 1 0 2 6 30 173 27 3
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 47.9318975002954 150 21 0 0 20 1 3 0 2 9 31 226 22 5
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 59.9491630115157 183 25 2 0 49 2 1 1 5 8 58 386 43 7
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 74.970744900541 225 30 1 0 30 0 1 1 1 3 35 273 24 3
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 89.9923267895663 266 35 1 0 45 0 1 1 4 3 56 244 24 0
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 105.013908678592 307 40 0 0 62 0 2 0 10 5 33 299 21 4
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 135.057072456642 390 50 2 0 29 2 0 1 3 6 30 281 18 5
325 BurntsideLake 47.924167 -91.994722 minnesota NA Bacon 165.100236234693 473 60 1 0 21 2 0 2 4 5 26 110 25 5
