"datasetID","handle","site","long","lat","state","pi","pre","settlement","notes","type","depth_top","depth_bottom","depth_mid","age","Abies","Thuja","Larix","Picea","Pinus.subg..Pinus","Pinus.subg..Strobus","Pinus.undiff","Tsuga","Acer.rubrum","Acer.saccharum","Acer.spicatum","Acer.undif.","Betula","Betulaceae.undif","Carya","Fraxinus3","Fraxinus4","FraxUnid","Juglans.cinerea","Juglans.nigra","Juglans.undiff","Liquidambar","Nyssa.sylvatica","Ostrya","Platanus","Populus","Quercus","Fagus","Tilia","Ulmus","Celtis","Corylus","alnus.3.pore","Alnus.4","Alnus.5","AlnusUndif","Cornus","Shepherdia","Ericaceae","Rhamnaceae","Rosaceae","Rubus","Salix","Morus","Myrica.Comptonia","Ilex","Dirca.type","Agoseris","Arceuthobium","Apiaceae.Umbell","Brassicaceae","Caryophylaceae","Epilobium","Euphorbia","Fabaceae","Galium","Humulus","Impatiens","Iva.ciliata","Iva.xanthifolia","Lamiaceae","Maianthemum","Phlox","Plantago","Polygonum.amphibium.type","Polygonum.lapth..Type","Polygonum.sect..Persicaria","Ranunculus","Rumex","Thalictrum","Urtica","Vitus","Xanthium","Ambrosia","Artemisia","Poaceae","Zea","Chenopodaceae","Sarcobatus","Tubuliflorae","Liguliflorae","Ephedra","Cyperaceae","Eriophorum","Drosera","Brasenia","Caltha","Lemna","Typha.lat.","Typha.ang","Typha.undif","Nuphar","Nymphaea","Myriophyllum","Isoetes","Sagittaria","Ophioglossum","Lyco.annotinum","Lyco.clavatum","Lyco.complanatum","L..inundatum","Lyco.lucidulum","Lyco.obscurum","Lyco.selago","Lyco.undiff","Equisetum","Hippuris","Selaginella.rupestris","Dennstaedtia","Osmunda.cinnemomea","Osmunda.regalis","Osmunda.undiff","Sphagnum","Mono.psil","Mono.ver","Pteridium","Other.Trilete","Trilete.scabrate","Polypodium","Botrychium","cf..Athyrium","cf..Adiantum","Woodsia","Innaperturate.psil","UNK","UNID"
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",17,18,17.5,1,3,2,3,20,76,2,156,4,0,1,NA,NA,30,NA,0,1,2,NA,0,0,NA,NA,NA,2,NA,9,24,0,0,3,NA,5,NA,5,9,NA,NA,0,0,0,0,NA,1,NA,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,7,0,NA,NA,5,67,4,15,NA,5,NA,3,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,NA,NA,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,5
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",23,24,23.5,19,2,0,3,23,107,15,141,2,1,0,NA,NA,40,NA,0,0,0,NA,0,0,NA,NA,NA,1,NA,6,45,0,0,0,NA,5,NA,5,3,NA,NA,0,0,0,0,NA,1,NA,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,4,0,NA,NA,2,38,8,15,NA,6,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,NA,NA,NA,0,0,NA,2,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,5
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",29,30,29.5,37,3,2,1,19,105,28,168,1,0,0,NA,NA,50,NA,0,0,1,NA,0,0,NA,NA,NA,2,NA,2,33,0,1,2,NA,4,NA,5,6,NA,NA,0,1,0,0,NA,0,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,8,0,NA,NA,2,7,4,9,NA,1,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,0,NA,NA,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,0,1,0,3,0,NA,NA,0,NA,NA,NA,NA,0,5
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",31,32,31.5,43,3,3,0,3,38,23,156,3,0,0,NA,NA,33,NA,1,2,1,NA,2,0,NA,NA,NA,1,NA,0,17,0,1,3,NA,1,NA,8,1,NA,NA,0,0,0,2,NA,1,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,6,6,5,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,3
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"Pre",35,36,35.5,55,4.5,1,0,14.5,126,51,312,2,0,1,NA,NA,54,NA,0,3,2,NA,0,0,NA,NA,NA,8,NA,8,34,0,0,4,NA,2,NA,4,5,NA,NA,0,0,1,0,NA,0,NA,5,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,3,0,NA,NA,0,7,9,14,NA,2,NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,0,NA,0,0,2,0,NA,NA,0,0,NA,NA,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,0,0,0,0,2,NA,NA,0,NA,NA,NA,NA,0,7
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",38,39,38.5,80,5,1,0,2,45,17,94,1,0,0,NA,NA,26,NA,1,0,0,NA,0,0,NA,NA,NA,0,NA,3,12,0,0,5,NA,3,NA,12,1,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,0,0,2,5,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,NA,NA,NA,NA,NA,4
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",41,42,41.5,106,3,3,2,9,114,31,189,2,0,4,NA,NA,32,NA,0,3,1,NA,0,0,NA,NA,NA,2,NA,7,30,0,0,3,NA,1,NA,6,7,NA,NA,0,0,0,0,NA,0,NA,1,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,2,3,6,6,NA,0,NA,1,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,3
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",47,48,47.5,156,4,3,6,24,110,44,169,1,0,2,NA,NA,29,NA,0,0,1,NA,0,0,NA,NA,NA,3,NA,9,23,0,0,3,NA,2,NA,4,4,NA,NA,0,0,0,1,NA,0,NA,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,4,3,2,9,NA,2,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,0,0,NA,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,0,NA,NA,NA,NA,0,4
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",53,54,53.5,207,1,0,1,13,74,51,171,0,4,4,NA,NA,52,NA,1,3,1,NA,1,0,NA,NA,NA,0,NA,9,29,0,1,4,NA,0,NA,11,3,NA,NA,0,0,0,1,NA,2,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,2,3,8,5,NA,1,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,1,0,NA,NA,NA,0,0,NA,4,NA,NA,NA,NA,NA,NA,1,0,0,3,0,NA,NA,0,NA,NA,NA,NA,1,4
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",59,60,59.5,258,2,1,2,11,54,46,181,2,1,1,NA,NA,43,NA,0,1,0,NA,1,0,NA,NA,NA,2,NA,8,31,0,0,5,NA,2,NA,12,4,NA,NA,0,1,0,0,NA,0,NA,5,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,5,1,4,9,NA,0,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,0,0,NA,NA,NA,0,0,NA,12,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,5
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",65,66,65.5,308,2,2,1,5,80,71,158,2,0,3,NA,NA,43,NA,1,1,0,NA,1,0,NA,NA,NA,3,NA,6,30,0,0,5,NA,3,NA,5,1,NA,NA,0,0,0,0,NA,0,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,4,4,4,11,NA,3,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,0,NA,NA,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,3
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",71,72,71.5,355,3,0,3,8,116,74,144,1,1,1,NA,NA,36,NA,0,4,0,NA,0,0,NA,NA,NA,3,NA,7,21,0,0,3,NA,3,NA,8,1,NA,NA,0,0,0,0,NA,0,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,2,2,5,3,NA,2,NA,3,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,4
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",77,78,77.5,394,2,0,4,1,66,71,187,1,0,3,NA,NA,42,NA,0,2,0,NA,0,0,NA,NA,NA,2,NA,9,20,0,2,2,NA,2,NA,3,2,NA,NA,0,0,0,0,NA,0,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,1,4,4,2,NA,1,NA,4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,1,NA,NA,NA,0,0,NA,20,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,5
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",83,84,83.5,433,4,0,4,2,74,60,175,0,1,2,NA,NA,42,NA,2,1,0,NA,1,0,NA,NA,NA,1,NA,2,27,0,1,4,NA,1,NA,6,2,NA,NA,0,0,0,0,NA,0,NA,2,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,7,3,5,1,NA,2,NA,3,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,2,NA,NA,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,0,2,0,0,0,NA,NA,0,NA,NA,NA,NA,0,2
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",89,90,89.5,472,2,0,1,5,62,87,153,1,2,3,NA,NA,46,NA,1,0,0,NA,0,0,NA,NA,NA,1,NA,10,27,0,0,1,NA,2,NA,6,5,NA,NA,0,0,0,0,NA,0,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,4,1,5,7,NA,4,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,3
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",95,96,95.5,511,1,1,2,10,77,76,184,3,1,2,NA,NA,24,NA,0,0,0,NA,0,0,NA,NA,NA,3,NA,4,20,0,0,3,NA,1,NA,2,1,NA,NA,0,0,0,0,NA,0,NA,2,NA,NA,NA,NA,0,0,0,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,8,4,5,4,NA,2,NA,4,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,NA,0,0,NA,3,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,1
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",101,102,101.5,551,1,0,3,3,103,76,178,1,1,1,NA,NA,20,NA,0,1,0,NA,0,0,NA,NA,NA,0,NA,7,23,0,0,1,NA,5,NA,2,3,NA,NA,0,0,0,0,NA,0,NA,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,2,1,4,7,NA,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,2,NA,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,1
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",107,108,107.5,590,1,0,3,8,99,74,140,3,0,1,NA,NA,47,NA,0,1,0,NA,0,0,NA,NA,NA,0,NA,2,26,0,0,2,NA,2,NA,5,4,NA,NA,0,0,0,0,NA,0,NA,4,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,4,2,4,8,NA,1,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,NA,0,0,NA,13,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,1
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",113,114,113.5,629,1,0,1,7,124,49,143,2,2,0,NA,NA,45,NA,0,3,0,NA,0,0,NA,NA,NA,2,NA,2,32,0,0,4,NA,6,NA,5,4,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,6,0,2,7,NA,4,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,5
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",119,120,119.5,668,0,0,3,4,121,62,148,2,0,1,NA,NA,19,NA,1,1,1,NA,0,0,NA,NA,NA,1,NA,4,28,0,1,3,NA,7,NA,8,1,NA,NA,0,1,0,1,NA,0,NA,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,6,0,6,10,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,22,NA,NA,NA,NA,NA,NA,0,1,1,0,0,NA,NA,0,NA,NA,NA,NA,0,5
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",125,126,125.5,707,2,3,2,3,126,37,174,2,1,0,NA,NA,33,NA,0,4,0,NA,0,0,NA,NA,NA,1,NA,5,35,0,0,4,NA,7,NA,7,0,NA,NA,0,0,0,0,NA,0,NA,3,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,6,4,5,5,NA,1,NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,5,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",130,131,130.5,740,3,0,2,4,111,26,187,1,2,0,NA,NA,33,NA,0,1,1,NA,0,0,NA,NA,NA,0,NA,9,24,0,0,5,NA,7,NA,7,3,NA,NA,0,0,0,0,NA,1,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,7,1,3,8,NA,0,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,0,0,NA,14,NA,NA,NA,NA,NA,NA,1,0,0,4,0,NA,NA,0,NA,NA,NA,NA,0,2
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",136,137,136.5,783,1,0,0,8,150,24,149,1,0,0,NA,NA,25,NA,0,1,1,NA,0,0,NA,NA,NA,1,NA,8,28,0,0,5,NA,10,NA,8,6,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,6,2,8,8,NA,0,NA,1,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",142,143,142.5,825,0,0,1,12,117,20,165,1,1,2,NA,NA,44,NA,0,1,0,NA,0,0,NA,NA,NA,0,NA,5,24,0,0,8,NA,5,NA,6,7,NA,NA,0,0,2,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,3,0,6,14,NA,2,NA,3,NA,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,1,NA,NA,NA,NA,0,3
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",148,149,148.5,867,1,1,3,15,110,23,172,1,1,1,NA,NA,42,NA,0,2,0,NA,0,0,NA,NA,NA,0,NA,4,28,0,0,3,NA,5,NA,3,5,NA,NA,0,0,1,1,NA,1,NA,0,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,2,0,9,13,NA,1,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,1,0,NA,NA,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,1
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",154,155,154.5,910,0,3,4,10,104,26,168,2,1,0,NA,NA,43,NA,0,3,1,NA,0,0,NA,NA,NA,0,NA,1,40,0,0,3,NA,11,NA,9,6,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,3,0,NA,NA,4,0,4,3,NA,0,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,NA,NA,NA,0,0,NA,11,NA,NA,NA,NA,NA,NA,0,0,0,2,0,NA,NA,0,NA,NA,NA,NA,0,3
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",160,161,160.5,952,2,1,4,6,96,41,167,3,0,2,NA,NA,40,NA,0,0,3,NA,1,0,NA,NA,NA,1,NA,3,29,0,1,3,NA,4,NA,10,6,NA,NA,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,7,2,5,4,NA,6,NA,3,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,0,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,2
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",166,167,166.5,995,3,0,4,40,137,19,139,1,0,2,NA,NA,29,NA,1,1,4,NA,1,0,NA,NA,NA,4,NA,6,18,0,1,2,NA,6,NA,7,6,NA,NA,0,0,0,0,NA,2,NA,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,5,0,8,7,NA,1,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,0,0,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,0,NA,NA,NA,NA,0,0
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",172,173,172.5,1037,4,1,4,11,97,24,157,1,1,1,NA,NA,33,NA,0,4,3,NA,0,0,NA,NA,NA,4,NA,4,34,0,0,6,NA,4,NA,9,3,NA,NA,0,0,0,0,NA,2,NA,0,NA,NA,NA,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,1,0,NA,NA,6,2,7,14,NA,0,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,15,NA,NA,NA,NA,NA,NA,2,0,0,3,0,NA,NA,0,NA,NA,NA,NA,0,0
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",178,179,178.5,1080,0,0,2,5,124,20,164,0,0,0,NA,NA,35,NA,0,0,2,NA,0,0,NA,NA,NA,1,NA,5,31,0,0,5,NA,3,NA,17,3,NA,NA,0,0,0,1,NA,2,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,3,0,NA,NA,3,4,4,13,NA,1,NA,2,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,7,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,NA,NA,NA,NA,0,2
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",184,185,184.5,1122,1,0,0,10,128,29,146,0,0,2,NA,NA,25,NA,0,2,1,NA,1,0,NA,NA,NA,4,NA,3,35,0,0,3,NA,3,NA,21,4,NA,NA,0,0,0,0,NA,2,NA,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,2,1,6,2,NA,0,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,NA,8,NA,NA,NA,NA,NA,NA,1,0,1,0,0,NA,NA,0,NA,NA,NA,NA,0,3
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",190,191,190.5,1164,4,0,1,15,98,15,192,1,3,0,NA,NA,31,NA,0,1,0,NA,0,0,NA,NA,NA,0,NA,0,30,0,0,1,NA,4,NA,15,5,NA,NA,0,0,0,0,NA,0,NA,2,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,2,1,5,9,NA,2,NA,1,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,0,0,NA,NA,NA,0,0,NA,10,NA,NA,NA,NA,NA,NA,0,0,0,3,0,NA,NA,0,NA,NA,NA,NA,0,2
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",196,197,196.5,1208,1,0,3,16,114,42,161,1,0,5,NA,NA,32,NA,0,1,0,NA,1,0,NA,NA,NA,0,NA,3,25,0,0,1,NA,3,NA,8,7,NA,NA,0,0,2,0,NA,1,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,3,3,6,10,NA,1,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,0,0,1,6,NA,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,NA,NA,NA,NA,0,2
"CLH6","WARNER","Warner",-92.039,46.121,"wisconsin","M. Tweiten",NA,NA,NA,"",202,203,202.5,1253,2,0,2,28,123,62,125,2,1,4,NA,NA,40,NA,1,1,0,NA,0,0,NA,NA,NA,4,NA,3,22,0,0,7,NA,2,NA,14,3,NA,NA,0,0,0,1,NA,1,NA,0,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,NA,2,0,NA,NA,2,0,6,6,NA,1,NA,2,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,1,0,NA,9,NA,NA,NA,NA,NA,NA,0,0,0,2,0,NA,NA,1,NA,NA,NA,NA,0,1
