"x","y","region","water","Ash","Basswood","Beech","Birch","Cherry","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
1061000,686000,"michigan_south",0,0.1541568,0.0739836,0.174834,0.0204476,0.0088876,0.0007956,0.0963332,0.0002988,0.0047504,0.0693312,0.0315636,0.0532084,0.2714312,0.0075888,0.0009348,0.00338,0.0019992,0.0052132,0.0008092,0.0027252,0.0173276
397000,694000,"wisconsin",0,0.0015828,0.0059876,4.8e-06,0.0004728,0.0006152,4e-07,0.0051372,1.6e-06,1.2e-06,0.0349376,0.0010088,0.0084068,0.9360984,0.00015,2e-06,4e-05,0.0009996,0.0006352,4e-07,2.8e-06,0.0039148
405000,694000,"wisconsin",0,0.004074,0.0163188,1.84e-05,0.0010924,0.0030012,2.4e-06,0.014084,1.6e-06,3.2e-06,0.1317056,0.0028024,0.014456,0.7945916,0.0006808,1.28e-05,7.2e-05,0.0021652,0.0015544,5.6e-06,1.64e-05,0.0133412
413000,694000,"wisconsin",0,0.0007932,0.0030844,3.2e-06,2e-04,0.0016216,8e-07,0.0035604,8e-07,8e-07,0.0149888,0.000628,0.0025032,0.9667944,0.0001924,3.2e-06,2.16e-05,0.0005592,0.0004484,1.2e-06,3.2e-06,0.0045912
421000,694000,"wisconsin",0,0.000498,0.0016184,0,8.8e-05,0.0009248,0,0.001764,0,4e-07,0.014594,0.0003936,0.000942,0.976236,5.88e-05,1.6e-06,7.6e-06,0.0003656,0.0003068,8e-07,8e-07,0.0021988
429000,694000,"wisconsin",0,0.0011128,0.0031848,2.4e-06,0.0002464,0.0022288,4e-07,0.003804,8e-07,1.2e-06,0.0224428,0.0008088,0.001784,0.957978,9.32e-05,2e-06,2.84e-05,0.0010056,0.0007448,1.6e-06,4.4e-06,0.0045248
437000,694000,"wisconsin",0,0.0014016,0.0025028,2.8e-06,0.0002056,0.0022104,8e-07,0.003894,0,8e-07,0.0221952,0.0008208,0.0014292,0.9589252,0.0001496,1.2e-06,2.44e-05,0.0007608,0.0006156,4e-07,1.2e-06,0.0048576
445000,694000,"wisconsin",0,0.0018832,0.002882,1.24e-05,0.0002772,0.0018616,8e-07,0.008244,1.2e-06,2e-06,0.0106696,0.0011776,0.0017132,0.954894,0.0001296,2.8e-06,4.08e-05,0.001146,0.000912,1.6e-06,1.04e-05,0.014138
453000,694000,"wisconsin",0,0.0030184,0.0039168,6.4e-06,0.0002744,0.0015952,4e-07,0.0084208,8e-07,2.8e-06,0.0082784,0.0017324,0.0015932,0.9338616,9.24e-05,8e-06,4.44e-05,0.0023928,0.0007448,4e-07,1.16e-05,0.034004
461000,694000,"wisconsin",0,0.0008144,0.0014468,3.2e-06,5.92e-05,0.0004212,0,0.0025588,0,0,0.0014088,0.0005808,0.0004224,0.981946,2.56e-05,4e-07,1.6e-05,0.0006628,0.0002924,0,2.8e-06,0.0093384
469000,694000,"wisconsin",0,0.0021024,0.0060432,7.2e-06,0.0001832,0.0012588,8e-07,0.0064264,0,6e-06,0.001648,0.0021772,0.0019932,0.9249636,9.24e-05,4.4e-06,9.6e-05,0.0033672,0.00038,1.6e-06,6.4e-06,0.049242
477000,694000,"wisconsin",0,0.0103988,0.0279536,5.16e-05,0.0009928,0.0039948,5.2e-06,0.0315228,5.6e-06,3.24e-05,0.0052292,0.0170408,0.0115792,0.8217148,0.0005668,2.8e-05,0.0003464,0.0236792,0.0018696,1e-05,5.68e-05,0.0429216
485000,694000,"wisconsin",0,0.0051884,0.01059,2.8e-05,0.000474,0.0024412,4.8e-06,0.0257324,4e-07,1.04e-05,0.0041212,0.0051484,0.0061016,0.8578176,0.0003296,1.2e-05,0.0002292,0.0078636,0.0011032,4.8e-06,2e-05,0.0727792
493000,694000,"wisconsin",0,0.0030844,0.004456,1.76e-05,0.0002064,0.0014132,2e-06,0.0111624,4e-07,3.6e-06,0.0070584,0.0017308,0.002222,0.9133084,0.000242,3.6e-06,0.0001708,0.0014848,0.000874,1.2e-06,1e-05,0.052548
501000,694000,"wisconsin",0,0.0013848,0.0009672,4e-06,7.56e-05,0.0005816,4e-07,0.0020248,0,2e-06,0.0029416,0.0004556,0.0006796,0.9786804,0.0001312,4e-07,7.6e-05,0.0004836,0.0005212,8e-07,1.2e-06,0.010988
509000,694000,"wisconsin",0,0.0026308,0.0022168,1.84e-05,0.0001544,0.002856,1.2e-06,0.0036552,1.6e-06,4.8e-06,0.0231476,0.001156,0.0017764,0.9153848,0.0001852,4e-07,0.000296,0.001546,0.0018148,4e-07,6.4e-06,0.0431468
517000,694000,"wisconsin",0,0.0014076,0.0009012,1.2e-06,4.8e-05,0.0004272,1.2e-06,0.0013972,8e-07,1.6e-06,0.0192756,0.0006084,0.000964,0.9683464,9.32e-05,8e-07,0.00017,0.0007948,0.0014568,8e-07,2.8e-06,0.0041004
525000,694000,"wisconsin",0,0.0051196,0.0025304,3e-05,0.0001844,0.0009792,2e-06,0.0044476,2.4e-06,4e-06,0.0500628,0.0020008,0.0044992,0.91865,0.0001444,5.6e-06,0.0006816,0.00239,0.003762,5.2e-06,1.24e-05,0.0044864
533000,694000,"wisconsin",0,0.0128484,0.0082356,0.0001544,0.0007468,0.0020152,9.2e-06,0.0176584,1.48e-05,3.8e-05,0.0413988,0.0118968,0.0116464,0.8477368,0.000438,2.36e-05,0.0035048,0.0102732,0.018346,1.32e-05,5.08e-05,0.0129508
541000,694000,"wisconsin",0,0.000898,0.0007088,6e-06,3.56e-05,0.000182,4e-07,0.0012508,0,1.6e-06,0.003542,0.00076,0.0010768,0.9862216,3.08e-05,2e-06,0.0004164,0.0004856,0.0028728,3.2e-06,4e-06,0.0015016
549000,694000,"wisconsin",0,0.0005328,0.0005076,1e-05,1.96e-05,8.2e-05,4e-07,0.0007992,4e-07,1.6e-06,0.0031256,4e-04,0.000776,0.988284,2.24e-05,8e-07,0.0006176,0.0001672,0.003072,8e-07,1.6e-06,0.0015784
557000,694000,"wisconsin",0,0.0015152,0.001388,2.4e-05,5.92e-05,0.0002268,1.2e-06,0.0016852,4e-07,3.6e-06,0.0082128,0.0012592,0.0023136,0.9624704,2.16e-05,1.2e-06,0.0060788,0.0005868,0.0037784,4e-06,7.2e-06,0.0103624
565000,694000,"wisconsin",0,0.0007076,0.0006912,7.6e-06,2.6e-05,5.12e-05,8e-07,0.0008104,0,2e-06,0.0025428,0.000572,0.0013252,0.9860604,9.2e-06,2.8e-06,0.0013228,0.0002504,0.0032304,0,8e-07,0.0023864
573000,694000,"wisconsin",0,0.0018868,0.00157,4.24e-05,7.8e-05,0.0001416,4e-07,0.0021536,4e-07,1.6e-06,0.0055712,0.0011568,0.0041164,0.9722484,3e-05,4e-06,0.0034812,0.000542,0.0027732,1.2e-06,6e-06,0.0041948
581000,694000,"wisconsin",0,0.001138,0.0007984,3.72e-05,4.28e-05,9.52e-05,4e-07,0.001034,0,2.8e-06,0.004842,0.0006128,0.0015788,0.9778136,2.76e-05,1.6e-06,0.002604,0.0003272,0.0022896,1.6e-06,3.2e-06,0.0067492
589000,694000,"wisconsin",0,0.0008908,0.0004756,2.84e-05,2.08e-05,4.6e-05,4e-07,0.0006304,0,1.2e-06,0.0025112,0.0003312,0.0007436,0.9885136,1.28e-05,1.2e-06,0.0020212,0.0001316,0.0024356,0,3.6e-06,0.0012008
597000,694000,"wisconsin",0,0.001272,0.0004564,4.52e-05,2.6e-05,4.72e-05,0,0.0005984,0,1.6e-06,0.005172,0.0003316,0.000638,0.988514,1.52e-05,4e-07,0.0010528,0.0002144,0.000884,1.6e-06,1.2e-06,0.000728
605000,694000,"wisconsin",0,0.0016792,0.0006676,0.0001736,4.04e-05,0.0001132,4e-07,0.0008372,0,4.8e-06,0.0091348,0.0005196,0.0009988,0.9821568,1.76e-05,2.8e-06,0.0013432,0.0003656,0.0008612,3.6e-06,4e-06,0.0010756
613000,694000,"wisconsin",0,0.005898,0.0029636,0.0010872,0.0002156,0.0005532,2.4e-06,0.0030248,2.8e-06,2e-05,0.0218064,0.0022164,0.0045416,0.9504432,0.0001004,1.16e-05,0.0011308,0.0019856,0.0020876,9.6e-06,4.48e-05,0.0018544
621000,694000,"wisconsin",0,0.0491348,0.0188752,0.0115696,0.00197,0.0056844,1.84e-05,0.0180156,1.36e-05,0.0001724,0.0610804,0.011714,0.0287864,0.7579284,0.000566,0.000114,0.0024508,0.0183668,0.006052,8.48e-05,0.0003996,0.0070028
629000,694000,"wisconsin",45,0.1526588,0.0690144,0.0997036,0.008732,0.0052788,7.88e-05,0.0426804,7.48e-05,0.0006656,0.0647304,0.0226508,0.0793112,0.391844,0.0012536,0.000352,0.003646,0.0256844,0.009318,0.000176,0.0013532,0.0207932
765000,694000,"michigan_south",0,0.0622928,0.0362576,0.3170984,0.0099468,0.0038644,0.0042476,0.0225488,0.0001024,0.2238704,0.0032704,0.0115924,0.0808836,0.0308816,0.1354032,0.0004796,0.0273424,0.0021696,0.018434,0.0012976,0.0016896,0.0063268
773000,694000,"michigan_south",0,0.0882176,0.0728052,0.3100828,0.0158944,0.0187336,0.0024816,0.0368956,0.00015,0.1148236,0.0087708,0.0218088,0.2081716,0.026284,0.0194668,0.000688,0.0132792,0.0035632,0.0286812,0.001742,0.0020444,0.0054156
781000,694000,"michigan_south",0,0.0950356,0.0514852,0.3757908,0.0133996,0.0132052,0.0014736,0.0474604,0.0001436,0.0254648,0.0251552,0.0359744,0.2427836,0.0280084,0.0130936,0.00048,0.0085924,0.0056412,0.0096056,0.0013568,0.0015016,0.0043484
789000,694000,"michigan_south",0,0.0847248,0.0320436,0.4105328,0.0142068,0.0057352,0.0007096,0.0675248,8.32e-05,0.0141896,0.007866,0.0231964,0.2442584,0.039662,0.0126012,0.0004788,0.0088164,0.0185776,0.008062,0.0011204,0.001176,0.0044344
797000,694000,"michigan_south",0,0.1246016,0.02517,0.4136156,0.0062188,0.0042232,0.0004916,0.0518512,7.64e-05,0.007418,0.0048524,0.0209236,0.2538692,0.022924,0.0132088,0.0003528,0.0264432,0.0063344,0.0102996,0.0009408,0.0009136,0.0052712
805000,694000,"michigan_south",0,0.0646296,0.012748,0.5819916,0.0033288,0.003578,0.0002236,0.0473572,3.84e-05,0.0021212,0.0029964,0.015644,0.1881332,0.0386752,0.006782,0.0001596,0.0123784,0.0051504,0.0064184,0.0007324,0.0004756,0.006438
813000,694000,"michigan_south",0,0.077712,0.022956,0.3539868,0.004412,0.0100748,0.0002748,0.08724,0.0001008,0.002,0.0054492,0.0224664,0.2344896,0.0797676,0.0088572,0.0002744,0.0446224,0.00426,0.0293136,0.0018828,0.0007556,0.009104
821000,694000,"michigan_south",0,0.0225356,0.0090604,0.0847192,0.0014112,0.001912,7.8e-05,0.02711,1.84e-05,0.0003844,0.0037236,0.0101776,0.0346856,0.7799348,0.0020416,7.12e-05,0.0071708,0.0013836,0.00214,0.0007892,0.0001376,0.0105152
829000,694000,"michigan_south",0,0.0536692,0.0240576,0.338484,0.0044232,0.0048296,0.0001352,0.0706824,6.32e-05,0.0009336,0.0180236,0.028754,0.1067568,0.2845272,0.002174,0.0002516,0.0397052,0.003384,0.004496,0.0044628,0.0005636,0.0096232
837000,694000,"michigan_south",0,0.0524156,0.0241284,0.4526784,0.005388,0.0038248,0.000124,0.0688924,6.04e-05,0.0006392,0.0197244,0.0400364,0.1782344,0.064966,0.001104,0.0002184,0.0698356,0.0028484,0.0077104,0.0014312,0.0004896,0.00525
845000,694000,"michigan_south",0,0.0564612,0.0385508,0.481516,0.010338,0.0032804,0.0001456,0.07677,5.6e-05,0.0003952,0.0191504,0.0186552,0.2192436,0.0358736,0.001042,0.0002796,0.0262716,0.0028804,0.0047856,0.0008808,0.0006492,0.0027748
853000,694000,"michigan_south",0,0.0651264,0.07177,0.395852,0.0049408,0.004236,0.000108,0.0796456,6.8e-05,0.000424,0.0161216,0.0165988,0.198496,0.055608,0.0008164,0.0003612,0.07576,0.0032624,0.0063976,0.000854,0.0010988,0.0024544
861000,694000,"michigan_south",0,0.0430724,0.0348672,0.3088228,0.0024048,0.0049636,6.12e-05,0.068566,5.36e-05,0.000218,0.006314,0.0078448,0.1641576,0.2752356,0.0004412,0.0002276,0.061646,0.003118,0.0144136,0.0005384,0.0011288,0.0019048
869000,694000,"michigan_south",0,0.1000588,0.0359104,0.1585956,0.0028132,0.0126064,0.000206,0.1244188,7.88e-05,0.0003436,0.0092896,0.0106208,0.1981752,0.2994656,0.000692,0.0003768,0.012378,0.0153064,0.0111428,0.0010776,0.0033328,0.0031108
877000,694000,"michigan_south",0,0.1146644,0.048024,0.3958504,0.0023416,0.0061996,0.0003116,0.1150292,9.04e-05,0.0003292,0.015156,0.0133704,0.1409304,0.0905012,0.0006332,0.0004592,0.038768,0.005092,0.004522,0.0007008,0.0014392,0.0055872
885000,694000,"michigan_south",0,0.0879748,0.045564,0.3289956,0.002132,0.0095564,0.0001676,0.0839212,8.4e-05,0.000408,0.0184408,0.0314476,0.1841108,0.0958564,0.0007968,0.0005504,0.0462608,0.007398,0.0063488,0.0005948,0.0014524,0.0479388
893000,694000,"michigan_south",0,0.0736164,0.0298988,0.102954,0.0015196,0.0178248,0.000104,0.0524532,4.44e-05,0.0002272,0.0292188,0.0293128,0.07631,0.3908892,0.0005968,0.0005336,0.1292424,0.002964,0.0044264,0.0004592,0.001146,0.0562584
901000,694000,"michigan_south",0,0.0536632,0.0151556,0.0373152,0.0008736,0.0041504,0.0001532,0.0320844,2.28e-05,0.000126,0.0490204,0.0129516,0.0362828,0.4397356,0.0004332,0.0004696,0.2716792,0.0020392,0.0032956,0.0002292,0.00152,0.0387992
909000,694000,"michigan_south",0,0.0328568,0.0122512,0.0127336,0.0004536,0.0016164,2.96e-05,0.0248956,1.6e-05,6.12e-05,0.0135192,0.0061832,0.018114,0.6347748,0.0002228,0.0002372,0.1861416,0.001142,0.0023172,9.88e-05,0.0003404,0.0519948
917000,694000,"michigan_south",0,0.0506976,0.0226916,0.0680548,0.0008356,0.0024812,7.2e-05,0.064872,1.84e-05,0.0001124,0.0098872,0.01047,0.0227596,0.542178,0.000448,0.0005592,0.1571704,0.0021912,0.003548,0.0001628,0.0003812,0.0404088
925000,694000,"michigan_south",0,0.0644532,0.0259444,0.0676528,0.0009836,0.0041524,0.000158,0.0693512,3.6e-05,0.00016,0.0152748,0.0100924,0.0350408,0.626354,0.0008908,0.0010044,0.0220124,0.0020928,0.006582,0.000124,0.000388,0.047252
933000,694000,"michigan_south",0,0.0754888,0.0328064,0.023346,0.0013864,0.0114204,0.0002584,0.1280504,5.56e-05,0.0002132,0.0148416,0.014652,0.0327984,0.5243116,0.001632,0.002878,0.0625248,0.0050376,0.0040804,0.0002236,0.0004824,0.063512
941000,694000,"michigan_south",0,0.06067,0.0215088,0.0316688,0.0011552,0.007234,0.000252,0.1188148,7.52e-05,0.0002316,0.0236596,0.0143968,0.0233688,0.631278,0.0009188,0.0062508,0.0391328,0.002052,0.0023056,0.0001344,0.000344,0.014548
949000,694000,"michigan_south",0,0.051868,0.0254604,0.0126072,0.0010576,0.0040232,0.0001544,0.073306,4.64e-05,0.0001604,0.0151088,0.010346,0.0183596,0.7320388,0.0008572,0.0033448,0.0370316,0.0011956,0.0017212,9.28e-05,0.0003092,0.0109108
957000,694000,"michigan_south",0,0.0573376,0.0208772,0.0108872,0.0017624,0.0037032,0.0004172,0.0640588,6.2e-05,0.0002352,0.0323672,0.016752,0.0229852,0.681494,0.0015568,0.0025096,0.0487756,0.0013976,0.001886,0.0001368,0.0003584,0.03044
965000,694000,"michigan_south",0,0.019362,0.0100176,0.0032276,0.0007248,0.0014308,0.000108,0.0291716,1.52e-05,7.24e-05,0.0324668,0.0045904,0.0073292,0.8570472,0.0009668,0.0006308,0.0103944,0.0007916,0.00093,2.36e-05,0.0002816,0.0204176
973000,694000,"michigan_south",0,0.0084148,0.0037756,0.0013432,0.0003376,0.0015608,8.32e-05,0.0097348,8.4e-06,3.48e-05,0.0562304,0.00164,0.0029772,0.8661664,0.001216,0.0001952,0.0165372,0.0004108,0.0003524,1.16e-05,0.0001276,0.028842
981000,694000,"michigan_south",0,0.009888,0.0029436,0.0010588,0.0004232,0.0006156,0.0001972,0.008722,9.2e-06,6.6e-05,0.0175332,0.0014396,0.0030968,0.8537568,0.0199484,0.000122,0.065474,0.0004204,0.0003496,1.48e-05,0.0002124,0.0137084
989000,694000,"michigan_south",0,0.0125212,0.0063856,0.0024272,0.00111,0.000764,0.0004676,0.0127564,1.6e-05,0.0001648,0.009042,0.0039528,0.006986,0.7660352,0.0080968,0.0001964,0.1103904,0.00105,0.0005832,5.84e-05,0.00071,0.056286
997000,694000,"michigan_south",0,0.0166096,0.0088496,0.0057584,0.0026584,0.0009032,0.0005576,0.01603,3.72e-05,0.0001768,0.0085448,0.0065084,0.0092824,0.7661832,0.0867192,0.000178,0.0494864,0.0031024,0.0007976,6.68e-05,0.0012848,0.0162652
1005000,694000,"michigan_south",0,0.0295848,0.008932,0.005998,0.0027836,0.0015792,0.0004696,0.0312348,4.64e-05,0.0002912,0.0226344,0.0110292,0.0124736,0.7739092,0.0385204,0.000324,0.0373444,0.0026588,0.001346,6.36e-05,0.0008524,0.0179244
1013000,694000,"michigan_south",0,0.0131152,0.0053624,0.0061552,0.0013212,0.0009468,0.0001736,0.0168856,2.56e-05,0.000146,0.0032656,0.0063352,0.0070496,0.8662136,0.0414684,0.0001072,0.0040772,0.000912,0.0009456,2.88e-05,0.0002912,0.025174
1021000,694000,"michigan_south",0,0.0536392,0.0306512,0.17231,0.0061828,0.0054996,0.0005456,0.0766144,0.0001048,0.0008848,0.0075032,0.040734,0.0457304,0.4290652,0.0054684,0.000544,0.0069864,0.0052372,0.0096156,0.0001792,0.001114,0.10139
1029000,694000,"michigan_south",0,0.1398612,0.0544612,0.22183,0.0194796,0.0204256,0.0008552,0.1235284,0.000276,0.0019712,0.0397552,0.0444804,0.1911544,0.0982912,0.0047412,0.0011636,0.0097088,0.0053508,0.0060232,0.0005988,0.0020948,0.0139492
1037000,694000,"michigan_south",0,0.1907536,0.0564208,0.2396492,0.036684,0.0139172,0.000696,0.1161656,0.000302,0.0023496,0.0107648,0.0527332,0.1765716,0.0702752,0.0037732,0.0013072,0.00558,0.0065172,0.0055948,0.0005584,0.0018704,0.007516
1045000,694000,"michigan_south",0,0.1867964,0.0747316,0.3435136,0.0294316,0.032708,0.0005212,0.1317344,0.0002808,0.0031824,0.0074224,0.0241792,0.0909432,0.0494,0.0038856,0.0008284,0.0034764,0.002634,0.0047452,0.0007808,0.0018248,0.00698
1053000,694000,"michigan_south",0,0.2894736,0.066598,0.2815448,0.0313056,0.0116712,0.0006192,0.103906,0.0003304,0.0053308,0.0117872,0.0309784,0.0626096,0.065158,0.0095852,0.0008916,0.0034536,0.0019156,0.0102424,0.001228,0.0022628,0.009108
1061000,694000,"michigan_south",0,0.1408552,0.053636,0.1448352,0.0218396,0.0250648,0.000554,0.0935916,0.0003292,0.0067076,0.0309424,0.017578,0.0452324,0.369126,0.018358,0.00085,0.0027568,0.001254,0.0049248,0.0009852,0.0026304,0.0179488
397000,702000,"wisconsin",0,0.0045428,0.0136788,2.8e-05,0.001498,0.00127,1.2e-06,0.0166176,4.8e-06,1.04e-05,0.0098636,0.0033908,0.0887148,0.84543,0.0003844,1.48e-05,7.96e-05,0.002164,0.0012456,4.4e-06,2e-05,0.0110364
405000,702000,"wisconsin",0,0.0044876,0.0191116,3.2e-05,0.0012492,0.002972,4.8e-06,0.0262656,3.2e-06,1.6e-05,0.0127228,0.0045088,0.0206888,0.8491228,0.0025272,6.8e-06,0.0001332,0.0021204,0.00133,8.8e-06,2.36e-05,0.0526648
413000,702000,"wisconsin",0,0.0029268,0.010244,1.92e-05,0.0007964,0.01078,2.4e-06,0.0117552,3.2e-06,9.6e-06,0.0090816,0.0022976,0.0105244,0.908176,0.000788,9.2e-06,6.2e-05,0.0016236,0.0010612,2.8e-06,2.2e-05,0.0298148
421000,702000,"wisconsin",0,0.0008384,0.0035112,2.4e-06,0.0002028,0.0017652,4e-07,0.0041756,0,8e-07,0.0045896,0.00069,0.0017284,0.9588332,0.000104,2.4e-06,1.88e-05,0.0005684,0.0004368,0,1.6e-06,0.02253
429000,702000,"wisconsin",0,0.0007452,0.0027488,8e-06,0.0001888,0.0016144,8e-07,0.003798,0,4e-07,0.007022,0.0006504,0.001212,0.9734148,7.68e-05,1.2e-06,2.28e-05,0.000608,0.000764,1.6e-06,3.2e-06,0.0071188
437000,702000,"wisconsin",0,0.0006052,0.0015116,4e-06,0.0001032,0.0009328,4e-07,0.002742,0,0,0.0045392,0.0004892,0.000756,0.981832,3.56e-05,1.6e-06,1.76e-05,0.00043,0.0005076,0,1.2e-06,0.0054908
445000,702000,"wisconsin",0,0.0026572,0.0042772,9.6e-06,0.0004004,0.00207,4e-07,0.0086472,8e-07,1.2e-06,0.0154536,0.002636,0.0028364,0.9487132,0.0002688,7.2e-06,6.64e-05,0.0014116,0.0023732,1.6e-06,7.6e-06,0.0081604
453000,702000,"wisconsin",0,0.0073948,0.0087752,2.76e-05,0.0007476,0.0051376,3.2e-06,0.0143488,0,8.4e-06,0.0111204,0.0046372,0.0035408,0.8958452,0.0002852,2.6e-05,0.0002292,0.0033348,0.002042,2.8e-06,2.2e-05,0.0424712
461000,702000,"wisconsin",0,0.0008232,0.0015144,1.2e-06,9.2e-05,0.0006856,0,0.00251,0,4e-07,0.0020752,0.0006492,0.0005888,0.9788716,5.4e-05,1.6e-06,2.64e-05,0.0012612,0.0003036,0,7.6e-06,0.010534
469000,702000,"wisconsin",0,0.0002904,0.0006588,8e-07,2.6e-05,0.0002708,0,0.0009592,0,4e-07,0.0005188,0.0002336,0.0002204,0.9938604,2.16e-05,8e-07,1.6e-05,0.0004596,9e-05,0,8e-07,0.0023716
477000,702000,"wisconsin",0,0.0011792,0.0023788,6.8e-06,0.0001056,0.00092,0,0.0041356,0,1.2e-06,0.0018504,0.0012108,0.0011072,0.976884,0.00013,2.8e-06,5.08e-05,0.0025616,0.0003884,4e-07,5.2e-06,0.0070812
485000,702000,"wisconsin",0,0.004354,0.0085264,2.76e-05,0.0005636,0.0033996,1.2e-06,0.027144,3.2e-06,8.4e-06,0.0068336,0.005824,0.0038732,0.8857244,0.000402,9.2e-06,0.0003972,0.0043412,0.001878,6.8e-06,2.56e-05,0.0466568
