"x","y","region","water","Ash","Atlantic white cedar","Basswood","Beech","Birch","Cherry","Chestnut","Dogwood","Elm","Fir","Hemlock","Hickory","Ironwood","Maple","Oak","Pine","Spruce","Tamarack","Walnut","Other hardwood","Black gum/sweet gum","Cedar/juniper","Poplar/tulip poplar"
805000,598000,"michigan_south",0,0.003528,NA,0.0005984,0.0022504,0.0001116,0.0001956,NA,1.6e-05,0.002372,0,5.2e-06,0.0456444,0.0005404,0.0008296,0.9347404,2.76e-05,1.6e-06,0.0009756,9.24e-05,0.00126,7.52e-05,2e-06,0.0067336
813000,598000,"michigan_south",0,0.0031576,NA,0.0004192,0.0020884,9.16e-05,0.0001328,NA,1.96e-05,0.0020776,0,8.8e-06,0.0589504,0.0003384,0.0007564,0.9256212,2.32e-05,8e-07,0.0008548,6.32e-05,0.0008924,5.48e-05,4e-06,0.0044448
821000,598000,"michigan_south",0,0.0091792,NA,0.001016,0.00558,0.0002412,0.000228,NA,5.92e-05,0.0042376,8e-07,2.52e-05,0.0643488,0.0007928,0.001994,0.8997684,2.28e-05,2.4e-06,0.0016256,0.0001492,0.002846,0.0001412,8.4e-06,0.0077332
829000,598000,"michigan_south",0,0.0271928,NA,0.002536,0.031278,0.0005008,0.0007004,NA,0.0002168,0.0113816,2e-06,9e-05,0.015668,0.0017132,0.005774,0.8699296,4.96e-05,7.6e-06,0.002866,0.0003084,0.0020216,0.0002472,1.76e-05,0.0274988
837000,598000,"michigan_south",0,0.0917724,NA,0.0116024,0.3640652,0.0019232,0.0056268,NA,0.0008532,0.0393136,1e-05,0.0004352,0.0313856,0.0060952,0.02526,0.3280616,0.000114,6.16e-05,0.0082936,0.00136,0.0042836,0.0007936,0.0001556,0.0785336
845000,598000,"michigan_south",0,0.0557528,NA,0.006644,0.2310696,0.0011156,0.0020732,NA,0.0005412,0.0241768,6.8e-06,0.0002084,0.0142368,0.0039568,0.0358504,0.5895876,6.92e-05,2.76e-05,0.0184844,0.000774,0.0022572,0.0006436,7.04e-05,0.0124536
853000,598000,"michigan_south",0,0.046982,NA,0.0053132,0.1941944,0.0008136,0.002138,NA,0.000676,0.0212204,8e-06,0.0001204,0.0103508,0.0065248,0.0264512,0.666292,5.44e-05,1.56e-05,0.0083208,0.000698,0.0040188,0.000468,6.08e-05,0.0052788
861000,598000,"michigan_south",0,0.0766532,NA,0.010906,0.346042,0.001136,0.0078288,NA,0.0010684,0.0299268,1.08e-05,0.000148,0.0215132,0.0097432,0.0537444,0.416566,0.0001516,4.52e-05,0.0073944,0.0013544,0.0017848,0.0005776,0.0001192,0.013286
869000,598000,"michigan_south",0,0.1199684,NA,0.0106096,0.2528148,0.0008252,0.0055364,NA,0.0009968,0.0428244,8.8e-06,0.0001672,0.014776,0.013522,0.0345644,0.4846516,0.0001248,4.56e-05,0.0050024,0.0022024,0.0013584,0.0004344,0.0001224,0.009444
877000,598000,"michigan_south",0,0.0492864,NA,0.00909,0.092624,0.0004276,0.004702,NA,0.0006968,0.0298028,6.4e-06,6.84e-05,0.0386896,0.0059332,0.0186212,0.7252872,6e-05,4.24e-05,0.0056372,0.0025788,0.000894,0.0001684,7.24e-05,0.0153112
885000,598000,"michigan_south",0,0.0235344,NA,0.0044264,0.0179684,0.0002696,0.0041564,NA,0.0005688,0.0188912,6e-06,3.2e-05,0.0281612,0.0043808,0.018154,0.8254412,5.72e-05,2.28e-05,0.007414,0.0016252,0.0006256,0.0001088,5.64e-05,0.0440996
893000,598000,"michigan_south",0,0.0672668,NA,0.0127304,0.1101336,0.001148,0.0054992,NA,0.0011732,0.0735332,2.24e-05,0.0001604,0.0687216,0.0196096,0.0396728,0.438912,5e-04,8.24e-05,0.0979712,0.0046484,0.00236,0.0003084,0.0002516,0.0552948
901000,598000,"michigan_south",0,0.1354676,NA,0.0261296,0.4173932,0.002246,0.0180532,NA,0.0016068,0.0728092,4.96e-05,0.0003332,0.04189,0.0821632,0.0634228,0.0699008,0.0011492,0.0002088,0.0190304,0.0179604,0.0055212,0.0003464,0.0005976,0.0237208
909000,598000,"michigan_south",0,0.1721536,NA,0.0202136,0.2250628,0.0015816,0.0032296,NA,0.0012472,0.0393716,3.8e-05,0.000282,0.037236,0.0304492,0.0639708,0.2236816,0.00051,0.0001688,0.0281508,0.0143216,0.0058076,0.0002412,0.0005004,0.131782
917000,598000,"michigan_south",0,0.115404,NA,0.0408836,0.2556956,0.0017124,0.0033384,NA,0.004272,0.0650088,4.04e-05,0.0003372,0.0501272,0.0306676,0.0352424,0.2217532,0.0006788,0.000174,0.0754572,0.0056304,0.0059652,0.000288,0.0005044,0.0868192
925000,598000,"michigan_south",0,0.1544752,NA,0.0321232,0.389782,0.001252,0.0065264,NA,0.0017836,0.0622684,3.8e-05,0.0003256,0.0440632,0.036838,0.1032676,0.1046508,0.0007052,0.0001824,0.0176992,0.0051132,0.0064596,0.0002732,0.0006572,0.031516
933000,598000,"michigan_south",0,0.101642,NA,0.0337824,0.0285404,0.0008848,0.002524,NA,0.0008084,0.1402812,4.4e-05,0.000208,0.0473284,0.0156012,0.106278,0.4847124,0.000306,0.0001484,0.0117516,0.0058416,0.0047004,0.0002296,0.0005204,0.0138668
941000,598000,"michigan_south",0,0.0878972,NA,0.0385312,0.0171952,0.0004424,0.0009244,NA,0.0005492,0.0622336,1.8e-05,0.0001424,0.0276288,0.0119532,0.0351052,0.6811664,0.0001444,8.32e-05,0.0018488,0.0034496,0.0051844,0.0001756,0.0005684,0.0247584
949000,598000,"michigan_south",0,0.2601516,NA,0.0826796,0.1136948,0.0011972,0.001918,NA,0.0010036,0.129276,9.28e-05,0.0004752,0.0367752,0.0154432,0.093332,0.2202396,0.0003436,0.0001992,0.0018092,0.0057056,0.0165212,0.0003616,0.005984,0.0127968
957000,598000,"michigan_south",0,0.2872088,NA,0.0999384,0.0336364,0.0010888,0.0026616,NA,0.000942,0.1698916,8.32e-05,0.0004944,0.0498472,0.0142632,0.1019628,0.1910028,0.0003464,0.0002336,0.0015472,0.0066496,0.0220008,0.0004896,0.002028,0.0136836
965000,598000,"michigan_south",0,0.1965104,NA,0.0903404,0.0294396,0.0007096,0.0018876,NA,0.0006652,0.1307616,4.44e-05,0.000262,0.0357472,0.0088144,0.0770356,0.395412,0.0002012,0.0001796,0.0011748,0.0050516,0.01276,0.0003156,0.0009372,0.01175
973000,598000,"michigan_south",0,0.0481308,NA,0.0160184,0.0073008,0.000194,0.000614,NA,0.0001276,0.0907828,1e-05,4.72e-05,0.0261512,0.0030328,0.017528,0.7743568,9.76e-05,4.44e-05,0.0003444,0.0020344,0.0045112,8.12e-05,0.0001744,0.008418
981000,598000,"michigan_south",0,0.0761208,NA,0.0208664,0.0128268,0.0003288,0.0010144,NA,0.0002768,0.0744836,1.4e-05,6.6e-05,0.041528,0.0044188,0.023684,0.7176384,0.000128,6.88e-05,0.0004408,0.0023776,0.0064644,0.0001292,0.0002548,0.0168696
989000,598000,"michigan_south",0,0.1079096,NA,0.0419548,0.0186128,0.000584,0.0045844,NA,0.0004672,0.0666596,4.72e-05,0.0002184,0.0440292,0.0094088,0.0492112,0.6294972,0.0001448,0.0001528,0.000748,0.0028692,0.0082984,0.0003408,0.0003992,0.0138624
997000,598000,"michigan_south",36,0.1654524,NA,0.0730136,0.0619584,0.001284,0.0032816,NA,0.0006588,0.0792452,5.6e-05,0.0002828,0.03997,0.0109944,0.091808,0.4153804,0.000296,0.0003144,0.0011544,0.004016,0.0140952,0.0007132,0.0008036,0.0352216
725000,606000,"michigan_south",35,0.0559436,NA,0.0425492,0.2604384,0.003926,0.006196,NA,0.0003756,0.0271516,7.12e-05,0.0181076,0.0185764,0.0157688,0.0484504,0.2038124,0.1852452,0.0008184,0.0048968,0.0049592,0.0184876,0.0017048,0.00677,0.0757508
733000,606000,"michigan_south",0,0.0540084,NA,0.0789896,0.365304,0.004682,0.0102244,NA,0.0005024,0.0393712,5.44e-05,0.004286,0.0167964,0.0162972,0.0951912,0.0950904,0.0141492,0.0009516,0.0081028,0.0088084,0.0714376,0.0020064,0.0035068,0.1102396
741000,606000,"michigan_south",0,0.0607932,NA,0.0517944,0.58339,0.0029964,0.0046208,NA,0.0002736,0.03738,3.36e-05,0.0015036,0.0211804,0.0091444,0.0626148,0.1035072,0.0033452,0.0005352,0.0079724,0.0040412,0.0237996,0.0032212,0.0011,0.0167528
749000,606000,"michigan_south",0,0.1129456,NA,0.059082,0.4097548,0.0047704,0.0058916,NA,0.0005444,0.0389884,4.04e-05,0.0015828,0.0121364,0.0189264,0.0933856,0.1156176,0.0028936,0.0005948,0.024464,0.0043676,0.00824,0.0191384,0.0008648,0.0657704
757000,606000,"michigan_south",0,0.082878,NA,0.0233016,0.385066,0.0061628,0.0044852,NA,0.0005692,0.0357424,2.56e-05,0.0007396,0.0155396,0.0082928,0.057486,0.312172,0.00271,0.0003096,0.0093588,0.003062,0.0043228,0.010154,0.000462,0.03716
765000,606000,"michigan_south",0,0.0185112,NA,0.005796,0.01836,0.0014624,0.001874,NA,0.0001016,0.0084684,4.8e-06,0.000132,0.0172436,0.001638,0.0109768,0.9032892,0.0025236,3.08e-05,0.0026124,0.0009148,0.0007492,0.0006368,5.68e-05,0.0046176
773000,606000,"michigan_south",0,0.0499268,NA,0.0139912,0.1948592,0.0034476,0.0077372,NA,0.0002848,0.0233928,1.68e-05,0.000276,0.0192956,0.0048564,0.0690988,0.5809108,0.0022432,0.0001012,0.0126764,0.0038328,0.0018776,0.001248,0.000172,0.0097548
781000,606000,"michigan_south",0,0.0751152,NA,0.0184944,0.3852432,0.0049376,0.0109524,NA,0.0005344,0.0411624,2.2e-05,0.000502,0.0236592,0.009896,0.0518228,0.2636324,0.001334,0.0001736,0.0529672,0.008984,0.0038716,0.0025724,0.0002924,0.0438308
789000,606000,"michigan_south",0,0.071062,NA,0.010448,0.1885328,0.0024364,0.0037408,NA,0.000388,0.0217528,8e-06,0.0002592,0.0161656,0.0082772,0.0218392,0.590548,0.0005672,7.6e-05,0.0321084,0.0029336,0.00333,0.0038512,0.0001012,0.0215744
797000,606000,"michigan_south",0,0.0152564,NA,0.0025096,0.0203128,0.000542,0.0021356,NA,9.6e-05,0.008074,2.4e-06,5.88e-05,0.0398208,0.0021048,0.004016,0.8873784,8e-05,1.28e-05,0.00484,0.0005336,0.0019328,0.0005128,2.2e-05,0.0097584
805000,606000,"michigan_south",0,0.0023372,NA,0.000338,0.0035856,6.92e-05,0.0001784,NA,1.8e-05,0.0015236,8e-07,6.4e-06,0.0137084,0.0003752,0.0007416,0.9731784,8.8e-06,1.2e-06,0.0015952,5.04e-05,0.000484,6.76e-05,3.6e-06,0.0017284
813000,606000,"michigan_south",0,0.0111336,NA,0.0015884,0.0200184,0.0004844,0.0005344,NA,9.08e-05,0.0100104,2.4e-06,4.84e-05,0.0894768,0.0012572,0.0033116,0.8503436,4.08e-05,3.2e-06,0.0051512,0.0002376,0.0020868,0.0003296,2.52e-05,0.0038252
821000,606000,"michigan_south",0,0.0200168,NA,0.0017648,0.0369324,0.0005856,0.0006444,NA,0.0001304,0.0084704,4e-07,5.8e-05,0.0398796,0.00157,0.0051872,0.871902,7.36e-05,6.8e-06,0.0044156,0.0002488,0.0020264,0.0003684,1.48e-05,0.0057036
829000,606000,"michigan_south",0,0.0263332,NA,0.0024556,0.0916756,0.0009128,0.001038,NA,0.0001708,0.0133396,4.8e-06,7.28e-05,0.0088796,0.0034788,0.0157588,0.797176,4.56e-05,1.16e-05,0.0046728,0.0003752,0.0022236,0.000408,2.96e-05,0.0309372
837000,606000,"michigan_south",0,0.0990436,NA,0.0122736,0.2730504,0.0039224,0.0040028,NA,0.0011748,0.0794268,1.84e-05,0.0004192,0.026172,0.0111036,0.1153096,0.3156152,0.0003348,0.0001012,0.0119012,0.0017144,0.0110108,0.001088,0.0002076,0.0321096
845000,606000,"michigan_south",0,0.1132844,NA,0.0195768,0.5012488,0.0050728,0.0050732,NA,0.002128,0.0665112,3.24e-05,0.0003928,0.0312412,0.0108172,0.1426184,0.061486,0.0003248,0.0001132,0.0141756,0.0018004,0.005466,0.001352,0.0001864,0.0170984
853000,606000,"michigan_south",0,0.0637356,NA,0.0094696,0.2488352,0.0024112,0.0029356,NA,0.001402,0.0431724,1.32e-05,0.0002108,0.00838,0.0081624,0.0684532,0.510264,0.0001324,4.6e-05,0.0199208,0.0012816,0.0024096,0.0007972,0.0001012,0.007866
861000,606000,"michigan_south",0,0.1306408,NA,0.0167032,0.499968,0.0026236,0.0085484,NA,0.0019656,0.0630112,3.64e-05,0.00035,0.0141664,0.0264792,0.144942,0.0582692,0.0003972,0.000102,0.0122004,0.0030564,0.0031724,0.001344,0.0002484,0.0117752
869000,606000,"michigan_south",0,0.1784556,NA,0.0207984,0.2012772,0.0026172,0.0277816,NA,0.0020696,0.0697888,3.6e-05,0.0004424,0.0452028,0.0427092,0.0897704,0.2763532,0.0004168,0.0001392,0.008816,0.0092716,0.0028264,0.0013132,0.0004032,0.0195112
877000,606000,"michigan_south",0,0.041996,NA,0.0061552,0.012664,0.000538,0.0061052,NA,0.0005232,0.0348452,1.2e-05,7.92e-05,0.0442632,0.0088568,0.01187,0.8048368,0.0001212,4.44e-05,0.0041284,0.0060716,0.0008412,0.0002284,0.0001108,0.0157092
885000,606000,"michigan_south",0,0.0038544,NA,0.0006096,0.0013524,4.96e-05,0.0003172,NA,3.92e-05,0.0030132,0,4.4e-06,0.0352216,0.0006468,0.0015916,0.948464,1.36e-05,4e-07,0.001322,0.0002516,8.2e-05,1.52e-05,8.4e-06,0.0031428
893000,606000,"michigan_south",0,0.0081008,NA,0.00172,0.0041116,0.0001116,0.0004424,NA,0.000112,0.0074392,1.2e-06,1.44e-05,0.1040484,0.0017984,0.0037648,0.8411176,0.0001016,8.4e-06,0.0059544,0.0005612,0.0003688,2.6e-05,2.76e-05,0.0201696
901000,606000,"michigan_south",0,0.05741,NA,0.013602,0.0443368,0.0006868,0.001632,NA,0.0005268,0.0220016,1.72e-05,0.0001152,0.0923996,0.009156,0.0261884,0.7058004,0.001934,6.84e-05,0.0088012,0.0030108,0.0033536,0.000114,0.0002352,0.00861
909000,606000,"michigan_south",0,0.0505992,NA,0.0071808,0.0400104,0.000668,0.00094,NA,0.0004072,0.0291288,1.36e-05,7.12e-05,0.091782,0.0117724,0.01285,0.7253456,0.0004628,5.64e-05,0.0079068,0.004062,0.0015656,0.0001392,0.0002348,0.0148032
917000,606000,"michigan_south",0,0.0297636,NA,0.0045932,0.0071616,0.0003672,0.0004768,NA,0.0003052,0.0112892,5.6e-06,5.88e-05,0.0446644,0.0049404,0.0062376,0.8648488,0.0001652,2.56e-05,0.0050404,0.0008452,0.0007068,4.2e-05,7.08e-05,0.0183916
925000,606000,"michigan_south",0,0.0481672,NA,0.0151156,0.015916,0.0004796,0.0014244,NA,0.0005884,0.0354376,1.68e-05,0.0001116,0.085084,0.0079792,0.0347516,0.731912,0.000278,8.52e-05,0.005474,0.0015736,0.001716,9.16e-05,0.000224,0.0135736
933000,606000,"michigan_south",0,0.0819064,NA,0.0227216,0.0221488,0.0007288,0.0033608,NA,0.0007936,0.0683396,2.12e-05,0.0001896,0.0859868,0.017862,0.0622652,0.6003144,0.0002568,0.0001188,0.0041452,0.0028436,0.0032616,0.0001704,0.0005184,0.0220464
941000,606000,"michigan_south",0,0.0826928,NA,0.031446,0.02469,0.0005404,0.0012168,NA,0.0007976,0.0610364,1.88e-05,0.000228,0.0640504,0.0182112,0.0512508,0.6296392,0.0003428,0.0001364,0.0022816,0.0029932,0.0082172,0.0001488,0.0005616,0.0195
949000,606000,"michigan_south",0,0.1137256,NA,0.0653772,0.03331,0.000832,0.0016676,NA,0.0009936,0.1842,4.4e-05,0.00048,0.0795696,0.022148,0.0531788,0.4171364,0.0003588,0.0002384,0.002248,0.004394,0.0073988,0.00018,0.0015992,0.01092
957000,606000,"michigan_south",0,0.2391204,NA,0.0756264,0.1746248,0.0010176,0.0019044,NA,0.0007444,0.1466392,5.76e-05,0.000598,0.0646928,0.0262028,0.1004608,0.1297228,0.0002728,0.0002552,0.0019232,0.0047576,0.01138,0.000338,0.0013288,0.0183324
965000,606000,"michigan_south",0,0.2286212,NA,0.076328,0.1459992,0.0009776,0.002,NA,0.0006532,0.1189148,5.76e-05,0.0003736,0.046886,0.0145924,0.1476232,0.1438508,0.0002824,0.00028,0.0018628,0.0059096,0.0437304,0.0003676,0.0009444,0.0197452
973000,606000,"michigan_south",0,0.065924,NA,0.0184796,0.013098,0.0002168,0.0006548,NA,0.0001636,0.075914,1.88e-05,7.56e-05,0.03214,0.00475,0.0440704,0.7231492,0.0001396,6.4e-05,0.0005212,0.0033068,0.007338,0.0001476,0.000262,0.009566
981000,606000,"michigan_south",0,0.1864028,NA,0.0354988,0.0281072,0.0006508,0.0019256,NA,0.0003308,0.1811924,3.76e-05,0.0003172,0.0526528,0.009388,0.0430116,0.3965928,0.0003816,0.000168,0.001036,0.0042744,0.0162576,0.000414,0.000624,0.040736
989000,606000,"michigan_south",0,0.1766996,NA,0.0292824,0.0349968,0.0007052,0.001824,NA,0.0003552,0.079958,4.12e-05,0.0001804,0.0520988,0.0080772,0.0929508,0.4969828,0.000234,0.0001772,0.0007872,0.0024916,0.0102468,0.000408,0.0005256,0.0109772
997000,606000,"michigan_south",0,0.2376116,NA,0.0588356,0.1552212,0.001648,0.0029068,NA,0.0007404,0.1077928,0.0001036,0.000322,0.080786,0.0136868,0.1757896,0.0961916,0.0003536,0.0003272,0.001354,0.0047876,0.0315312,0.0006636,0.001284,0.0280628
733000,614000,"michigan_south",0,0.045022,NA,0.0428584,0.128202,0.003276,0.0046476,NA,0.0003684,0.0334028,2.96e-05,0.0033944,0.0085488,0.0063092,0.0804216,0.4982924,0.0816156,0.0017264,0.0035732,0.0052936,0.0306152,0.00201,0.0067512,0.0136416
741000,614000,"michigan_south",0,0.0820392,NA,0.0538624,0.53142,0.0039768,0.0109316,NA,0.000552,0.0463788,4.24e-05,0.0022092,0.0098396,0.0074232,0.0848452,0.1091088,0.007818,0.0014924,0.006272,0.0098068,0.0120556,0.006658,0.0020776,0.0111904
749000,614000,"michigan_south",0,0.06609,NA,0.0524668,0.3744892,0.002904,0.0076972,NA,0.000436,0.0260852,1.92e-05,0.0010268,0.0084356,0.0067564,0.0293332,0.3794712,0.0026852,0.0005192,0.0069204,0.0036264,0.0043216,0.0033988,0.0006668,0.0226508
757000,614000,"michigan_south",0,0.029238,NA,0.0197572,0.1409576,0.0025948,0.0027752,NA,0.0003508,0.019528,9.2e-06,0.0004256,0.0076932,0.0040228,0.0273064,0.7096284,0.0018472,0.0002152,0.0100276,0.0018968,0.0017368,0.0017012,0.0002532,0.0180348
765000,614000,"michigan_south",0,0.0405172,NA,0.0141656,0.0546084,0.0029756,0.0027376,NA,0.0002464,0.0368404,1.16e-05,0.0004812,0.0050836,0.0030872,0.0156444,0.7869244,0.003624,0.0001192,0.0227992,0.0021432,0.0016708,0.0009944,0.0001704,0.0051552
773000,614000,"michigan_south",0,0.1081112,NA,0.0219252,0.2274848,0.0076308,0.0049428,NA,0.0005992,0.0388372,4.32e-05,0.0005908,0.0065352,0.0074856,0.0403472,0.4230552,0.0164252,0.000186,0.0788588,0.0037428,0.0040756,0.0016196,0.0002892,0.0072144
781000,614000,"michigan_south",0,0.045736,NA,0.0089872,0.032278,0.0028476,0.0022828,NA,0.0001888,0.0173036,1e-05,0.0002612,0.004474,0.0083168,0.0143744,0.6893932,0.0010992,9.12e-05,0.1609756,0.0017296,0.0019196,0.0009132,0.0001216,0.0066964
789000,614000,"michigan_south",0,0.0576444,NA,0.0127168,0.1849772,0.0037988,0.0038308,NA,0.0002912,0.0275792,1.56e-05,0.0004244,0.0131424,0.0162592,0.0357072,0.4685388,0.0010208,7.64e-05,0.1429836,0.0024516,0.0056436,0.0019752,0.000146,0.0207768
797000,614000,"michigan_south",0,0.0464904,NA,0.0086936,0.1886384,0.0023256,0.002838,NA,0.0003656,0.028278,1.56e-05,0.0002652,0.0279524,0.0072068,0.0237564,0.5679728,0.0006176,6.08e-05,0.0631488,0.00178,0.0099476,0.0017368,7.36e-05,0.017836
805000,614000,"michigan_south",0,0.0133072,NA,0.0025844,0.0529944,0.0007112,0.0009172,NA,0.0001332,0.008974,1.6e-06,8.12e-05,0.032156,0.0023636,0.00572,0.8190572,7.8e-05,8.8e-06,0.049104,0.0004468,0.0023084,0.0006952,3.92e-05,0.0083184
813000,614000,"michigan_south",0,0.0203948,NA,0.0036244,0.030732,0.0012336,0.0012384,NA,0.000156,0.0159232,3.6e-06,0.0001272,0.0303324,0.0025408,0.0111352,0.7793144,0.0001396,2.12e-05,0.08966,0.000508,0.0058012,0.0027324,3.64e-05,0.0043452
821000,614000,"michigan_south",0,0.1048832,NA,0.0134936,0.4057524,0.0069936,0.0080436,NA,0.000818,0.0516108,2.12e-05,0.0003988,0.0334264,0.007408,0.0374348,0.2145728,0.0003316,9.16e-05,0.088248,0.0017572,0.00977,0.0027248,0.0001496,0.01207
829000,614000,"michigan_south",0,0.0578972,NA,0.0068152,0.4887996,0.0038228,0.00297,NA,0.0006396,0.0274572,1.12e-05,0.0003232,0.0091692,0.0062484,0.061594,0.2503264,0.0002656,8.04e-05,0.0398756,0.0009184,0.0050988,0.001308,8.04e-05,0.0362988
837000,614000,"michigan_south",0,0.0982724,NA,0.007588,0.1195204,0.0031272,0.0031592,NA,0.001132,0.0503812,1.92e-05,0.0003396,0.0144168,0.0116228,0.0376688,0.5805936,0.0002928,5.08e-05,0.0501332,0.0010344,0.0083192,0.0008248,0.0001524,0.0113512
845000,614000,"michigan_south",0,0.1250544,NA,0.0135124,0.3031308,0.003428,0.0070272,NA,0.0047588,0.0520908,2.88e-05,0.0003732,0.0112996,0.0141936,0.0455572,0.3382572,0.000298,8.04e-05,0.0185776,0.0013916,0.0054728,0.001124,0.0001884,0.0541552
853000,614000,"michigan_south",0,0.0664232,NA,0.01746,0.1043744,0.0022532,0.002974,NA,0.0018424,0.0580152,1.68e-05,0.0002144,0.0069488,0.0111292,0.0607,0.6017516,0.0001876,6.56e-05,0.0138964,0.000982,0.0025352,0.0008672,0.0001808,0.047182
861000,614000,"michigan_south",0,0.0795068,NA,0.0350136,0.1337016,0.0030428,0.0091316,NA,0.0048224,0.0819668,2.76e-05,0.0003892,0.0131696,0.0231564,0.0998224,0.44938,0.0004132,0.0001124,0.0271496,0.0026356,0.0033312,0.0031084,0.0003072,0.0298116
869000,614000,"michigan_south",0,0.0553612,NA,0.010662,0.0527896,0.0010012,0.0033864,NA,0.0007952,0.037278,1e-05,0.0001296,0.0218432,0.0115368,0.0468312,0.7324432,0.0002504,5.84e-05,0.012104,0.0015828,0.0013712,0.0004664,0.0001276,0.0099716
877000,614000,"michigan_south",0,0.02167,NA,0.0039684,0.0047988,0.0002744,0.0010876,NA,0.000236,0.019436,4.8e-06,4.76e-05,0.0384656,0.003022,0.0065408,0.8695252,7.44e-05,1.84e-05,0.0032612,0.0009968,0.0005584,9.96e-05,4.44e-05,0.0258696
885000,614000,"michigan_south",0,0.0027852,NA,0.000462,0.0006576,1.8e-05,0.000118,NA,3.36e-05,0.0020628,0,4.8e-06,0.0495724,0.0003924,0.0009888,0.9394284,2.36e-05,1.6e-06,0.001462,9.72e-05,8.52e-05,1.48e-05,7.6e-06,0.001784
893000,614000,"michigan_south",0,0.002626,NA,0.0006848,0.0006696,3.48e-05,0.0001376,NA,3.16e-05,0.0024444,4e-07,4.4e-06,0.1899616,0.0005164,0.0011976,0.7958312,1.76e-05,2.4e-06,0.00293,0.0001568,0.0001768,1.16e-05,1.4e-05,0.0025504
901000,614000,"michigan_south",0,0.0054092,NA,0.00131,0.0016912,5.6e-05,0.0002056,NA,8.16e-05,0.0039364,2e-06,9.6e-06,0.0795016,0.0009088,0.0019732,0.8749756,0.0001136,6.4e-06,0.0263024,0.0002932,0.0002644,1.32e-05,4.88e-05,0.0028972
909000,614000,"michigan_south",0,0.0066736,NA,0.0013056,0.0016444,6.28e-05,0.000214,NA,8.36e-05,0.00504,8e-07,1.2e-05,0.051764,0.0011728,0.0019228,0.883994,0.0001116,1.32e-05,0.0327404,0.000338,0.0003116,1.12e-05,4.28e-05,0.0125408
917000,614000,"michigan_south",0,0.01179,NA,0.0021968,0.0015988,0.000128,0.0002376,NA,0.0001148,0.009222,4e-07,1.76e-05,0.043236,0.0016372,0.0027328,0.8834428,0.0001396,2e-05,0.0240784,0.000392,0.0003856,2e-05,5.56e-05,0.018554
925000,614000,"michigan_south",0,0.0160752,NA,0.0038804,0.0016504,0.0001112,0.0002756,NA,0.0001752,0.010718,2e-06,2.88e-05,0.1199464,0.0017712,0.0044424,0.8222496,0.0001484,2.04e-05,0.0113692,0.0005604,0.0005588,2.32e-05,7.24e-05,0.0059208
933000,614000,"michigan_south",0,0.0340816,NA,0.0125308,0.002344,0.0002336,0.0004904,NA,0.0002816,0.0206868,8e-06,4.92e-05,0.1388008,0.004136,0.0101696,0.7570344,0.0002504,4.64e-05,0.002634,0.001142,0.001648,4.88e-05,0.0001624,0.0132212
941000,614000,"michigan_south",0,0.0760824,NA,0.025408,0.0043064,0.0004368,0.0009684,NA,0.0019808,0.0394724,2.28e-05,0.0002136,0.0820972,0.012576,0.0161816,0.7114136,0.000348,0.0001396,0.0026704,0.0052164,0.0099836,0.0001416,0.0003688,0.0099716
949000,614000,"michigan_south",0,0.1084964,NA,0.0456072,0.0115544,0.000704,0.001108,NA,0.0009212,0.0921016,5.4e-05,0.0010368,0.1431736,0.0293712,0.023562,0.4994912,0.0004624,0.0002208,0.0026496,0.0045492,0.0056672,0.0002464,0.0006404,0.0283824
957000,614000,"michigan_south",0,0.1779896,NA,0.0688988,0.0832636,0.0008524,0.0014248,NA,0.0008088,0.1359548,4.6e-05,0.0006648,0.0651712,0.0247828,0.086274,0.3175256,0.0003536,3e-04,0.0027948,0.005188,0.0069268,0.0002812,0.0008884,0.01961
965000,614000,"michigan_south",0,0.2465,NA,0.0947036,0.1722708,0.0010676,0.0015996,NA,0.0007812,0.1169932,7.28e-05,0.0004924,0.0214476,0.0312944,0.1277724,0.144894,0.0003544,0.0003156,0.0037688,0.0064192,0.011744,0.0004956,0.0009572,0.0160556
973000,614000,"michigan_south",0,0.189804,NA,0.0516468,0.059894,0.0007196,0.0012912,NA,0.0005392,0.1261548,4.6e-05,0.0003308,0.0195896,0.0223548,0.062876,0.3930932,0.0002852,0.0002488,0.00222,0.006454,0.0173232,0.000364,0.0008316,0.0439332
981000,614000,"michigan_south",0,0.1757932,NA,0.0242436,0.0179812,0.0005004,0.0010752,NA,0.000288,0.0888908,2.4e-05,0.0001576,0.0238052,0.0100936,0.040156,0.5161416,0.0002028,0.0002216,0.0009784,0.0030184,0.0106628,0.000214,0.000618,0.0849336
989000,614000,"michigan_south",0,0.2147596,NA,0.0304576,0.019958,0.0010208,0.0018484,NA,0.0003872,0.140166,5.08e-05,0.0001884,0.0457628,0.021418,0.0741896,0.3954324,0.0003236,0.0002452,0.0009324,0.0032348,0.0280648,0.0004836,0.0009704,0.0201056
997000,614000,"michigan_south",0,0.2366884,NA,0.0440284,0.078282,0.0012888,0.0029224,NA,0.0004932,0.1000072,6.76e-05,0.0003192,0.0423196,0.0207632,0.086584,0.29905,0.0003596,0.0003024,0.0015308,0.0043684,0.0330132,0.0009308,0.0013456,0.0453352
733000,622000,"michigan_south",32,0.0571608,NA,0.096204,0.0752696,0.0064524,0.0067956,NA,0.000658,0.0433192,5.52e-05,0.0055616,0.0198316,0.0087392,0.0869144,0.4008844,0.0783016,0.012594,0.0066812,0.00918,0.0618416,0.0020968,0.0089592,0.0124996
